snapshot_date,mpn,manufacturer,category,source,lead_time_weeks,lifecycle_status,stock,unit_price,match_type,matched_mpn,dk_part_number,products_count,exact_match_count,collected_at,dk_manufacturer,dk_manufacturer_id,dk_category,dk_subcategory,dk_category_id,series,base_product,description,product_status_id,normally_stocking,discontinued,end_of_life,ncnr,back_order_not_allowed,date_last_buy_chance,quantity_available,manufacturer_public_quantity,lead_time_weeks_raw,moq,standard_package,packaging,variation_count,tariff_active,marketplace,qty_available_for_package,max_qty_for_distribution,digireel_fee,dk_unit_price,price_break_count,min_break_qty,unit_price_min_break,max_break_qty,unit_price_max_break,rohs_status,reach_status,moisture_sensitivity_level,export_control_class,htsus_code,package_case,mounting_type,parameter_count
2026-08-31,STM32F103CBU6,STMicroelectronics,Microcontrollers,digikey,40,Active,0,8.08,exact,STM32F103CBU6,497-17381-ND,2,1,2026-08-31T13:15:48+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLSH 48UFQFPN,0,1,0,0,0,0,,,0,40,1,260,Tray,1,1,0,0,999999999,0.0,8.08,6,1,8.08,520,4.86258,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-VFQFN Exposed Pad,Surface Mount,18
2026-08-31,STM32F103TBU6,STMicroelectronics,Microcontrollers,digikey,40,Active,0,8.29,exact,STM32F103TBU6,497-11534-ND,2,1,2026-08-31T13:15:49+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLSH 36VFQFPN,0,1,0,0,0,0,,,0,40,1,490,Tray,1,1,0,0,999999999,0.0,8.29,6,1,8.29,980,4.88704,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-31,STM32F103VEH6,STMicroelectronics,Microcontrollers,digikey,52,Active,2080,14.55,exact,STM32F103VEH6,497-9036-ND,2,1,2026-08-31T13:15:51+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLSH 100LFBGA,0,1,0,0,0,0,,2080,0,52,1,184,Tray,1,1,0,2080,999999999,0.0,14.55,6,1,14.55,552,9.08888,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LFBGA,Surface Mount,17
2026-08-31,STM32F103C6T7A,STMicroelectronics,Microcontrollers,digikey,40,Active,1085,7.0,exact,STM32F103C6T7A,497-11516-ND,2,1,2026-08-31T13:15:53+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 48LQFP,0,1,0,0,0,0,,1085,0,40,1,250,Tray,1,1,0,1085,999999999,0.0,7.0,6,1,7.0,500,4.17442,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-31,STM32F103RGT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,9.37141,exact,STM32F103RGT6TR,497-17390-1-ND,1,1,2026-08-31T13:15:54+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 64LQFP,0,1,0,0,0,0,,,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,15.18,5,1,15.18,500,9.58098,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103RFT6,STMicroelectronics,Microcontrollers,digikey,52,Active,4101,14.67,exact,STM32F103RFT6,497-11114-ND,3,1,2026-08-31T13:15:56+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 64LQFP,0,1,0,0,0,0,,4101,0,52,1,160,Tray,1,0,0,4101,999999999,0.0,14.67,6,1,14.67,640,9.1242,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103V8T6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,8.81,exact,STM32F103V8T6,497-6068-ND,2,1,2026-08-31T13:15:59+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 100LQFP,0,1,0,0,0,0,,,0,52,1,90,Tray,1,0,0,0,999999999,0.0,8.81,6,1,8.81,450,5.36627,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103C8T7,STMicroelectronics,Microcontrollers,digikey,40,Active,1282,8.84,exact,STM32F103C8T7,497-11517-ND,2,1,2026-08-31T13:16:01+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 48LQFP,0,1,0,0,0,0,,1282,0,40,1,250,Tray,1,1,0,1282,999999999,0.0,8.84,6,1,8.84,500,5.34114,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-31,STM32F103C4T6A,STMicroelectronics,Microcontrollers,digikey,40,Active,229,6.23,exact,STM32F103C4T6A,497-8316-ND,1,1,2026-08-31T13:16:02+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 16KB FLASH 48LQFP,0,1,0,0,0,0,,229,0,40,1,250,Tray,1,1,0,229,999999999,0.0,6.23,6,1,6.23,500,3.67936,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,17
2026-08-31,STM32F103VET7,STMicroelectronics,Microcontrollers,digikey,52,Active,536,13.97,exact,STM32F103VET7,497-11540-ND,2,1,2026-08-31T13:16:04+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 100LQFP,0,1,0,0,0,0,,536,0,52,1,90,Tray,1,1,0,536,999999999,0.0,13.97,6,1,13.97,450,8.79702,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103VGT6,STMicroelectronics,Microcontrollers,digikey,52,Active,908,16.39,exact,STM32F103VGT6,497-11120-ND,3,1,2026-08-31T13:16:05+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 100LQFP,0,1,0,0,0,0,,908,0,52,1,90,Tray,1,0,0,908,999999999,0.0,16.39,6,1,16.39,450,10.44102,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103C6T6A,STMicroelectronics,Microcontrollers,digikey,40,Active,1148,6.59,exact,STM32F103C6T6A,497-11515-ND,2,1,2026-08-31T13:16:07+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 48LQFP,0,1,0,0,0,0,,1148,0,40,1,250,Tray,1,1,0,1148,999999999,0.0,6.59,6,1,6.59,500,3.90908,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-31,STM32F103ZEH7,STMicroelectronics,Microcontrollers,digikey,52,Active,0,16.19,exact,STM32F103ZEH7,497-11545-ND,2,1,2026-08-31T13:16:09+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLSH 144LFBGA,0,1,0,0,0,0,,,0,52,1,184,Tray,1,1,0,0,999999999,0.0,16.19,6,1,16.19,552,10.23379,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LFBGA,Surface Mount,18
2026-08-31,STM32F103RCT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,1932,6.08051,exact,STM32F103RCT6TR,497-17384-1-ND,1,1,2026-08-31T13:16:10+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 64LQFP,0,1,0,0,0,0,,1932,0,52,1,1,Cut Tape (CT),3,1,0,1932,999999999,0.0,10.16,5,1,10.16,500,6.22774,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103T8U7,STMicroelectronics,Microcontrollers,digikey,40,Active,2766,8.23,exact,STM32F103T8U7,497-11533-ND,2,1,2026-08-31T13:16:12+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 36VFQFPN,0,1,0,0,0,0,,2766,0,40,1,490,Tray,1,1,0,2766,999999999,0.0,8.23,6,1,8.23,980,4.82393,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-31,STM32F103ZGT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,26270,12.0917,exact,STM32F103ZGT6TR,497-18764-1-ND,1,1,2026-08-31T13:16:14+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 144LQFP,0,1,0,0,0,0,,26270,0,52,1,1,Cut Tape (CT),3,0,0,26270,999999999,0.0,18.94,4,1,18.94,100,12.9196,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-31,STM32F103RBT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,463,5.20104,exact,STM32F103RBT6TR,497-17383-1-ND,1,1,2026-08-31T13:16:15+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 64LQFP,0,1,0,0,0,0,,463,0,52,1,1,Cut Tape (CT),3,1,0,463,999999999,0.0,8.79,5,1,8.79,500,5.33062,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103T6U6A,STMicroelectronics,Microcontrollers,digikey,40,Active,340,6.59,exact,STM32F103T6U6A,497-11530-ND,1,1,2026-08-31T13:16:16+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 36VFQFPN,0,1,0,0,0,0,,340,0,40,1,490,Tray,1,0,0,340,999999999,0.0,6.59,6,1,6.59,980,3.81132,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-31,STM32F103R8T7,STMicroelectronics,Microcontrollers,digikey,52,Active,0,8.3,exact,STM32F103R8T7,497-11524-ND,2,1,2026-08-31T13:16:17+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 64LQFP,0,1,0,0,0,0,,,0,52,1,160,Tray,1,0,0,0,999999999,0.0,8.3,6,1,8.3,640,4.96419,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103VGT7,STMicroelectronics,Microcontrollers,digikey,52,Active,1447,17.43,exact,STM32F103VGT7,497-18524-ND,2,1,2026-08-31T13:16:19+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 1MB FLASH 100LQFP,0,1,0,0,0,0,,1447,0,52,1,90,Tray,1,1,0,1447,999999999,0.0,17.43,5,1,17.43,540,11.08419,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103VCT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,506,6.68353,exact,STM32F103VCT6TR,497-17393-1-ND,1,1,2026-08-31T13:16:21+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 100LQFP,0,1,0,0,0,0,,506,0,52,1,1,Cut Tape (CT),3,1,0,506,999999999,0.0,11.09,5,1,11.09,500,6.84258,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103C8T6TR,STMicroelectronics,Microcontrollers,digikey,40,Active,2116,4.14565,exact,STM32F103C8T6TR,497-17666-1-ND,1,1,2026-08-31T13:16:22+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 48LQFP,0,1,0,0,0,0,,2116,0,40,1,1,Cut Tape (CT),3,1,0,2116,999999999,0.0,7.74,5,1,7.74,500,4.36724,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-LQFP,Surface Mount,18
2026-08-31,STM32F103RCY6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,5.71325,exact,STM32F103RCY6TR,497-17385-1-ND,1,1,2026-08-31T13:16:24+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 64WLCSP,0,1,0,0,0,0,,,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,9.83,5,1,9.83,500,6.0127,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8542.31.0025,"64-UFBGA, WLCSP",Surface Mount,18
2026-08-31,STM32F103VBT7,STMicroelectronics,Microcontrollers,digikey,52,Active,496,10.4,exact,STM32F103VBT7,497-11536-ND,2,1,2026-08-31T13:16:25+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 100LQFP,0,1,0,0,0,0,,496,0,52,1,90,Tray,1,1,0,496,999999999,0.0,10.4,6,1,10.4,450,6.41358,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103VEH7,STMicroelectronics,Microcontrollers,digikey,52,Active,0,14.6,exact,STM32F103VEH7,497-11539-ND,1,1,2026-08-31T13:16:27+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLSH 100LFBGA,0,1,0,0,0,0,,,0,52,1,184,Tray,1,1,0,0,999999999,0.0,14.6,6,1,14.6,552,9.1594,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LFBGA,Surface Mount,18
2026-08-31,STM32F103REY6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,6609,7.21072,exact,STM32F103REY6TR,497-17388-1-ND,1,1,2026-08-31T13:16:28+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 512KB FLASH 64WLCSP,0,1,0,0,0,0,,6609,0,52,1,1,Cut Tape (CT),3,0,0,6609,999999999,0.0,12.23,5,1,12.23,500,7.59802,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8542.31.0025,"64-UFBGA, WLCSP",Surface Mount,18
2026-08-31,STM32F103R8T6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,1236,4.57514,exact,STM32F103R8T6TR,497-17382-1-ND,1,1,2026-08-31T13:16:29+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 64LQFP,0,1,0,0,0,0,,1236,0,52,1,1,Cut Tape (CT),3,1,0,1236,999999999,0.0,7.81,5,1,7.81,500,4.69184,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103VFT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,9.29636,exact,STM32F103VFT6TR,497-17395-1-ND,1,1,2026-08-31T13:16:31+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 100LQFP,0,1,0,0,0,0,,,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,15.06,5,1,15.06,500,9.5045,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103RFT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,8.48761,exact,STM32F103RFT6TR,497-17389-1-ND,1,1,2026-08-31T13:16:32+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 64LQFP,0,1,0,0,0,0,,,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,13.84,5,1,13.84,500,8.68094,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103V8H6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,8.81,exact,STM32F103V8H6,497-6067-ND,2,1,2026-08-31T13:16:33+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 100LFBGA,0,1,0,0,0,0,,,0,52,1,184,Tray,1,1,0,0,999999999,0.0,8.81,6,1,8.81,552,5.32409,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LFBGA,Surface Mount,17
2026-08-31,STM32F103RBT7,STMicroelectronics,Microcontrollers,digikey,52,Active,0,9.34,exact,STM32F103RBT7,497-11526-ND,2,1,2026-08-31T13:16:35+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 64LQFP,0,1,0,0,0,0,,,0,52,1,160,Tray,1,1,0,0,999999999,0.0,9.34,6,1,9.34,640,5.64128,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103VBH6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,9.78,exact,STM32F103VBH6,497-6069-ND,1,1,2026-08-31T13:16:37+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLSH 100LFBGA,0,1,0,0,0,0,,,0,52,1,184,Tray,1,1,0,0,999999999,0.0,9.78,6,1,9.78,552,5.95895,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LFBGA,Surface Mount,17
2026-08-31,STM32F103R6T6A,STMicroelectronics,Microcontrollers,digikey,52,Active,41,7.1,exact,STM32F103R6T6A,497-11521-ND,2,1,2026-08-31T13:16:38+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 64LQFP,0,1,0,0,0,0,,41,0,52,1,160,Tray,1,1,0,41,999999999,0.0,7.1,6,1,7.1,640,4.19391,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103VCH6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,11.09,exact,STM32F103VCH6,497-11537-ND,1,1,2026-08-31T13:16:39+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLSH 100LFBGA,0,1,0,0,0,0,,,0,52,1,184,Tray,1,1,0,0,999999999,0.0,11.09,6,1,11.09,552,6.81793,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LFBGA,Surface Mount,18
2026-08-31,STM32F103ZCT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,7.94578,exact,STM32F103ZCT6TR,497-18761-1-ND,1,1,2026-08-31T13:16:41+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLASH 144LQFP,0,1,0,0,0,0,,,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,12.75,4,1,12.75,100,8.5267,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LQFP,Surface Mount,18
2026-08-31,STM32F103ZCH6,STMicroelectronics,Microcontrollers,digikey,52,Active,0,12.75,exact,STM32F103ZCH6,497-11541-ND,1,1,2026-08-31T13:16:42+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 256KB FLSH 144LFBGA,0,1,0,0,0,0,,,0,52,1,184,Tray,1,1,0,0,999999999,0.0,12.75,6,1,12.75,552,7.91792,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LFBGA,Surface Mount,18
2026-08-31,STM32F103RBH6,STMicroelectronics,Microcontrollers,digikey,52,Active,7582,8.79,exact,STM32F103RBH6,497-11525-ND,4,1,2026-08-31T13:16:44+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 128KB FLASH 64TFBGA,0,1,0,0,0,0,,7582,0,52,1,640,Tray,1,1,0,7582,999999999,0.0,8.79,5,1,8.79,500,5.33062,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-TFBGA,Surface Mount,18
2026-08-31,STM32F103VFT7,STMicroelectronics,Microcontrollers,digikey,52,Active,675,16.02,exact,STM32F103VFT7,497-STM32F103VFT7-ND,1,1,2026-08-31T13:16:45+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 768KB FLASH 100LQFP,0,1,0,0,0,0,,675,0,52,1,90,Tray,1,0,0,675,999999999,0.0,16.02,6,1,16.02,450,10.18998,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103RDY6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,0,6.43081,exact,STM32F103RDY6TR,497-13337-1-ND,1,1,2026-08-31T13:16:46+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLASH 64WLCSP,0,1,0,0,0,0,,,0,52,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,11.0,5,1,11.0,500,6.78378,ROHS3 Compliant,REACH Unaffected,1  (Unlimited),3A991A2,8542.31.0025,"64-UFBGA, WLCSP",Surface Mount,18
2026-08-31,STM32F103VDT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,7744,7.65138,exact,STM32F103VDT6TR,497-18759-1-ND,1,1,2026-08-31T13:16:48+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLASH 100LQFP,0,1,0,0,0,0,,7744,0,52,1,1,Cut Tape (CT),3,1,0,7744,999999999,0.0,11.86,5,1,11.86,500,6.93798,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,100-LQFP,Surface Mount,18
2026-08-31,STM32F103ZDH6,STMicroelectronics,Microcontrollers,digikey,52,Active,164,14.7,exact,STM32F103ZDH6,497-11543-ND,2,1,2026-08-31T13:16:49+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLSH 144LFBGA,0,1,0,0,0,0,,164,0,52,1,184,Tray,1,1,0,164,999999999,0.0,14.7,6,1,14.7,552,9.18902,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,144-LFBGA,Surface Mount,18
2026-08-31,STM32F103T4U6A,STMicroelectronics,Microcontrollers,digikey,40,Active,1473,6.23,exact,STM32F103T4U6A,497-8318-ND,1,1,2026-08-31T13:16:51+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 16KB FLASH 36VFQFPN,0,1,0,0,0,0,,1473,0,40,1,490,Tray,1,0,0,1473,999999999,0.0,6.23,6,1,6.23,980,3.58633,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-31,STM32F103T8U7TR,STMicroelectronics,Microcontrollers,digikey,40,Active,0,4.4044,exact,STM32F103T8U7TR,497-17391-1-ND,1,1,2026-08-31T13:16:52+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 64KB FLASH 36VFQFPN,0,1,0,0,0,0,,,0,40,1,1,Cut Tape (CT),3,1,0,0,999999999,0.0,7.76,5,1,7.76,500,4.66392,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,36-VFQFN Exposed Pad,Surface Mount,18
2026-08-31,STM32F103RDT6TR,STMicroelectronics,Microcontrollers,digikey,52,Active,4781,6.91362,exact,STM32F103RDT6TR,497-17386-1-ND,1,1,2026-08-31T13:16:54+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 384KB FLASH 64LQFP,0,1,0,0,0,0,,4781,0,52,1,1,Cut Tape (CT),3,0,0,4781,999999999,0.0,11.49,5,1,11.49,500,6.6782,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-LQFP,Surface Mount,18
2026-08-31,STM32F103R4H6A,STMicroelectronics,Microcontrollers,digikey,52,Active,0,3.76145,exact,STM32F103R4H6A,497-11519-ND,1,1,2026-08-31T13:16:55+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 16KB FLASH 64TFBGA,0,0,0,0,0,0,,,0,52,3840,640,Tray,1,1,0,0,999999999,0.0,3.76145,1,3840,3.76145,3840,3.76145,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-TFBGA,Surface Mount,18
2026-08-31,STM32F103C6U6A,STMicroelectronics,Microcontrollers,digikey,40,Active,0,6.37,exact,STM32F103C6U6A,STM32F103C6U6A-ND,1,1,2026-08-31T13:16:57+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 48UFQFPN,0,1,0,0,0,0,,,0,40,1,260,Tray,1,1,0,0,999999999,0.0,6.37,6,1,6.37,520,3.76537,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,48-UFQFN Exposed Pad,Surface Mount,17
2026-08-31,STM32F103R6H6A,STMicroelectronics,Microcontrollers,digikey,52,Active,0,3.98321,exact,STM32F103R6H6A,497-11520-ND,1,1,2026-08-31T13:16:58+00:00,STMicroelectronics,497,Integrated Circuits (ICs),Embedded,32,STM32F1,STM32F103,IC MCU 32BIT 32KB FLASH 64BGA,0,0,0,0,0,0,,,0,52,3840,640,Tray,1,1,0,0,999999999,0.0,3.98321,1,3840,3.98321,3840,3.98321,ROHS3 Compliant,REACH Unaffected,3  (168 Hours),3A991A2,8542.31.0025,64-TFBGA,Surface Mount,18
